created_at,tweets,topic,frame,topic_justification,frame_justification,sentiment
2024-10-13 07:27:23+00:00,"PM is a bold reform that catalyses India's economic growth, propelling us towards becoming the third-largest economy globally.","Economy, Jobs & Industry",Neutral,"Mentions economy, growth, which signals the 'Economy, Jobs & Industry' domain. The tweet’s core content revolves around this policy area.","No strong praise/criticism/promise signals detected. The wording reads informational or ceremonial, hence neutral.",0.6369
2024-10-13 07:25:17+00:00,Three years of PM a transformative initiative redefining infrastructure development in India. This is how PM Gati Shakti is transforming the nation!,Infrastructure & Transport,Neutral,"Mentions development, infrastructure, which signals the 'Infrastructure & Transport' domain. The tweet’s core content revolves around this policy area.","No strong praise/criticism/promise signals detected. The wording reads informational or ceremonial, hence neutral.",0.0
2024-10-12 12:06:38+00:00,LIVE: PM Shri @narendramodi attends Dussehra celebrations in New Delhi.,Welfare & Social Schemes,Neutral,"Mentions ration, which signals the 'Welfare & Social Schemes' domain. The tweet’s core content revolves around this policy area.","No strong praise/criticism/promise signals detected. The wording reads informational or ceremonial, hence neutral.",0.0
2024-10-11 09:14:23+00:00,"Prime Minister Shri @narendramodi's visit to Laos has been a great success, strengthening India's ties with ASEAN and reaffirming the country's commitment to peace, prosperity, and sustainable development in the region. Key highlights...",Infrastructure & Transport,Neutral,"Mentions development, which signals the 'Infrastructure & Transport' domain. The tweet’s core content revolves around this policy area.","No strong praise/criticism/promise signals detected. The wording reads informational or ceremonial, hence neutral.",0.9524
2024-10-11 07:02:36+00:00,Sushree @BansuriSwaraj addresses a press conference at BJP headquarters in New Delhi.,Public Services & Urban Civic,Neutral,Keywords and phrasing align with 'Public Services & Urban Civic'. The tweet’s main focus is most consistent with this policy area.,"No strong praise/criticism/promise signals detected. The wording reads informational or ceremonial, hence neutral.",0.0
2024-10-11 05:22:12+00:00,Prime Minister Shri @narendramodi attends the East Asia Summit in Laos.,Public Services & Urban Civic,Neutral,Keywords and phrasing align with 'Public Services & Urban Civic'. The tweet’s main focus is most consistent with this policy area.,"No strong praise/criticism/promise signals detected. The wording reads informational or ceremonial, hence neutral.",0.0
2024-11-29 17:04:46+00:00,Bhubaneswar was brimming with people and enthusiasm during the massive roadshow of PM Modi in Odisha.,Infrastructure & Transport,Neutral,"Mentions road, which signals the 'Infrastructure & Transport' domain. The tweet’s core content revolves around this policy area.","No strong praise/criticism/promise signals detected. The wording reads informational or ceremonial, hence neutral.",0.4404
2024-11-29 16:58:08+00:00,Glimpses from PM Modi's visit to the @BJP4Odisha headquarters where he interacted with karyakartas and party leaders.,Law & Order / Corruption & Governance,Neutral,"Mentions ed , which signals the 'Law & Order / Corruption & Governance' domain. The tweet’s core content revolves around this policy area.","No strong praise/criticism/promise signals detected. The wording reads informational or ceremonial, hence neutral.",0.4019
2024-11-29 11:26:50+00:00,"PM Shri @narendramodi addresses BJP Karyakartas upon his arrival in Bhubaneswar, Odisha.",Public Services & Urban Civic,Neutral,Keywords and phrasing align with 'Public Services & Urban Civic'. The tweet’s main focus is most consistent with this policy area.,"No strong praise/criticism/promise signals detected. The wording reads informational or ceremonial, hence neutral.",0.0
2024-11-28 16:30:00+00:00,Bharat is committed to bridging the gap between urban and rural regions with high-speed internet connectivity.,Law & Order / Corruption & Governance,Neutral,"Mentions ed , which signals the 'Law & Order / Corruption & Governance' domain. The tweet’s core content revolves around this policy area.","No strong praise/criticism/promise signals detected. The wording reads informational or ceremonial, hence neutral.",0.2732
2024-11-28 16:00:02+00:00,A big step forward in boosting India's defence strength and improving its nuclear security.,Law & Order / Corruption & Governance,Neutral,"Mentions security, which signals the 'Law & Order / Corruption & Governance' domain. The tweet’s core content revolves around this policy area.","No strong praise/criticism/promise signals detected. The wording reads informational or ceremonial, hence neutral.",0.8807
2024-11-28 15:30:24+00:00,"India takes decisive action against cyber fraud, strengthening its defences and protecting citizens from online scams.",Law & Order / Corruption & Governance,Neutral,"Mentions scam, which signals the 'Law & Order / Corruption & Governance' domain. The tweet’s core content revolves around this policy area.","No strong praise/criticism/promise signals detected. The wording reads informational or ceremonial, hence neutral.",-0.5719
2024-11-28 12:17:46+00:00,India's rich cultural heritage is leaving a lasting legacy globally...,"Culture, Heritage & Sports",Neutral,"Mentions heritage, which signals the 'Culture, Heritage & Sports' domain. The tweet’s core content revolves around this policy area.","No strong praise/criticism/promise signals detected. The wording reads informational or ceremonial, hence neutral.",0.5574
2024-11-27 15:05:00+00:00,Insurgents are handled with an iron fist under Modi Govt.,Law & Order / Corruption & Governance,Neutral,"Mentions ed , which signals the 'Law & Order / Corruption & Governance' domain. The tweet’s core content revolves around this policy area.","No strong praise/criticism/promise signals detected. The wording reads informational or ceremonial, hence neutral.",0.0
2024-11-27 13:43:45+00:00,Modi 3.0 is bridging technology and ease of living for pensioners.,Welfare & Social Schemes,Neutral,"Mentions pension, which signals the 'Welfare & Social Schemes' domain. The tweet’s core content revolves around this policy area.","No strong praise/criticism/promise signals detected. The wording reads informational or ceremonial, hence neutral.",0.3612
2024-11-27 11:07:17+00:00,"BJP National Spokesperson Dr. @sambitswaraj addresses press conference at BJP HQ, New Delhi.",Public Services & Urban Civic,Neutral,Keywords and phrasing align with 'Public Services & Urban Civic'. The tweet’s main focus is most consistent with this policy area.,"No strong praise/criticism/promise signals detected. The wording reads informational or ceremonial, hence neutral.",0.0
2024-11-26 15:01:43+00:00,"Our Constitution has fulfilled the expectations and needs of the country. Thanks to the strength of the Constitution, the principles established by Baba Saheb have been fully implemented in Jammu and Kashmir today. - PM @narendramodi Watch full video:",Law & Order / Corruption & Governance,Praising themselves,"Mentions ed , which signals the 'Law & Order / Corruption & Governance' domain. The tweet’s core content revolves around this policy area.","Contains self-referential achievement cues (e.g., 'we have', 'inaugurated', 'delivered'). The tone highlights own party/government performance.",0.836
2024-11-26 12:42:15+00:00,PM Shri @narendramodi participates in Constitution Day celebrations at Supreme Court.,Welfare & Social Schemes,Neutral,"Mentions ration, which signals the 'Welfare & Social Schemes' domain. The tweet’s core content revolves around this policy area.","No strong praise/criticism/promise signals detected. The wording reads informational or ceremonial, hence neutral.",0.5574
2024-11-26 08:08:18+00:00,"This is a matter of joy, but it also forces us to think about the fact that those who ruled the country for so many years (Congress) had no place for the Constitution in their consciousness, nothing at all. - Shri @JPNadda",Law & Order / Corruption & Governance,Neutral,"Mentions ed , which signals the 'Law & Order / Corruption & Governance' domain. The tweet’s core content revolves around this policy area.","No strong praise/criticism/promise signals detected. The wording reads informational or ceremonial, hence neutral.",-0.09
2024-11-26 06:20:00+00:00,India is emerging as a global leader in AI research and development.,Infrastructure & Transport,Neutral,"Mentions development, which signals the 'Infrastructure & Transport' domain. The tweet’s core content revolves around this policy area.","No strong praise/criticism/promise signals detected. The wording reads informational or ceremonial, hence neutral.",0.0
